1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Elm adamları, planetlərin, xüsusilə də quyruqlu ulduzlar uzun zaman əvvəl Yer planeti ilə toqquşduğu üçün Yer planetinin necə yarandığını başa düşməyə çalışır.	 Ehm adamları planetləri en xüsu ilə qoruqlı uluzlarımızın zamanı əvvəl yer planeti ilə 90-duq üçün yer planetin necə yarandağını başa düşməyə çalışır?	elm adamları planetlərin xüsusilə də quyruqlu ulduzlar uzun zaman əvvəl yer planeti ilə toqquşduğu üçün yer planetinin necə yarandığını başa düşməyə çalışır	Scientists are trying to figure out how the Earth was formed for the first 90 years of our existence, when our planetary protectors were the most vulnerable to the planet.
Romantizm, Göte, Fixte və Şleqel kimi yazıçılardan alınmış, böyük mədəni bir determinizm ünsürünə sahibdir.	 Ramantizm, götə, fikdə və şiləyqə kimyaşlılardan alınmış böyük mədəni bir determinizmün üstündə sahibdir.	romantizm göte fixte və şleqel kimi yazıçılardan alınmış böyük mədəni bir determinizm ünsürünə sahibdir	Romanticism has a great cultural determinism, derived from the asshole, fiction, and the flute chemists.
Gündəlik mühafizə və giriş haqqının tələb olunması Cənubi Afrikanın bütün Milli Parklarında olduğu kimi bu park da mövcuddur.	 Gündəli mühavzə və giriş haqqının tələb olunması cəni bir Afrikanın bütün bildi pərklarında olduğu kimi bu parkdada məvcuddur.	gündəlik mühafizə və giriş haqqının tələb olunması cənubi afrikanın bütün milli parklarında olduğu kimi bu park da mövcuddur	The daily reservation and entry fee are required, as in all known parks in Africa.
Bölgələrin bəzilərində suyu 1 dəqiqə qaynatmaq yetərli olsa da, digərlərində bu bir neçə dəqiqə çəkə bilər.	 Bölgənin bəlzilərin də suyu bir dəyqə qaynaq yətərlə olsa, də digərlərdə bu bir neçə dəyqə çəkə bilər.	bölgələrin bəzilərində suyu 1 dəqiqə qaynatmaq yetərli olsa da digərlərində bu bir neçə dəqiqə çəkə bilər	While the water in the area is a single-drop water source, it can be several drops in others.
Şir praydları, davranışları ilə özlərinə təəccüblü şəkildə bənzəyən (digər böyük pişikkimilərə deyil) və ovları üçün ölümcül bir ovçu olan canavar və ya it sürüləri kimi hərəkət edirlər.	 Şirprayatları davranışlarıyla özlərinə təcibi şəkildə bənzəyən, digər böyük pişik kimlərə deyil və oları üçün ölümcür bir ofç olan canavar və ya iç sürürləri kimi ərikət edirlər.	şir praydları davranışları ilə özlərinə təəccüblü şəkildə bənzəyən digər böyük pişikkimilərə deyil və ovları üçün ölümcül bir ovçu olan canavar və ya it sürüləri kimi hərəkət edirlər	The shrapnel melts like a monster or an internal herd, which is unlike any other large cat, and is a deadly offence to them.
Şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri Kasablanka adlandırırdı, Mərakeş sultanı, şəhəri Dar el-Beida adı ilə yenidən inşa etdi.	 Şəhərdə ticaret bazıları yaradan ispanyalı tacillər şəhəri kasablan qadlandırırdı. Mərakəş sultanını şəhəri Darəd beydadı ilə yenidən inşa etdi.	şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri kasablanka adlandırırdı mərakeş sultanı şəhəri dar el-beida adı ilə yenidən inşa etdi	The Spanish conquistadors who made some trade in the city fortified the city with a village.
Oyunlarda qadağan olunduğu üçün o ağrısını azaldacaq dərmandan istifadə edə bilmir.	 Oyunlarda qadaqan olandaq üçün, o ağrısına azaldacaq dərməndən istifadə edə bilmir.	oyunlarda qadağan olunduğu üçün o ağrısını azaldacaq dərmandan istifadə edə bilmir	Because he is banned from playing, he cannot use pain medication.
FAA- iddia edir ki, NextGen sistemi təyyarələrə daha qısa marşrutlarda uçmağa imkan verərək milyonlarla qallon yanacağa qənaət ediləcək və karbon emissiyası azalacaq.	 Fahidə edir ki, next-gen sistem-i təhərilərə daha qıza marşutlar döçməq əmkən verərə milyonlarla qalon yanaca qənaət ediləcək və karbon emisiyas azalacaq.	faa iddia edir ki nextgen sistemi təyyarələrə daha qısa marşrutlarda uçmağa imkan verərək milyonlarla qallon yanacağa qənaət ediləcək və karbon emissiyası azalacaq	It says that by rolling the next-gen system into distortions, shorter routes will save millions of gallons of data and reduce carbon emissions.
Bəziləri onun haqlı olduğunu düşünsələr də, insanların əksəriyyəti əksinə, yəni Günəşin özü də daxil (hətta digər ulduzlar da), Günəş Sisteminin Yerin ətrafında dövr etdiyi fikrinə inanırdı.	 Məzləri onun haklı oldu onu düşünsələrdə, insanların əksəriyyəti əksinə, yəni, güneşin özlə dakhil, güneş stemli yerin ətrafında dövrətli fikirləyin anırdı.	bəziləri onun haqlı olduğunu düşünsələr də insanların əksəriyyəti əksinə yəni günəşin özü də daxil hətta digər ulduzlar da günəş sisteminin yerin ətrafında dövr etdiyi fikrinə inanırdı	When he was right, most people thought the opposite, that the sun itself was a circular idea about a sun-stumped earth.
Sahə ekskursiyaları istənilən tədris proqramının böyük hissəsini təşkil edir. Bir çox hallarda müəllimlər tələbələrini avtobusla səyahətin mümkün olmadığı yerlərə ekskursiyaya aparmağı sevir.	 Sahə ekskursiyaları istənilən tədris programının böyük hissəsini təşkil edir. Bir çox allarda müəllimlər tələbələrini aftobuzda səyətin mümkün olamadığı yerlərə ekskursiyaya aparmağı sevir.	sahə ekskursiyaları istənilən tədris proqramının böyük hissəsini təşkil edir bir çox hallarda müəllimlər tələbələrini avtobusla səyahətin mümkün olmadığı yerlərə ekskursiyaya aparmağı sevir	Field trips form a large part of any educational program, and in many cases teachers like to take their students on a field trip to places where travel is not possible.
Vatikanın təxminən 800 nəfər sakini var. O, dünyada ən kiçik, müstəqil və əhalisinin sayı ən az olan ölkə hesab olunur.	 Fakikanın təxminən 800 nəfər sakinə var. O dünyanın ən gizlik, müstəqil və ahalisinin sayı ən azq olan ölkə hesabı olunur.	vatikanın təxminən 800 nəfər sakini var o dünyada ən kiçik müstəqil və əhalisinin sayı ən az olan ölkə hesab olunur	Faqih has a population of about 800, and is considered the most secretive, independent, and least populous country in the world.
Gizədəki Nəhəng Ehram günümüzə qədər gəlib çıxmış yeddi möcüzədən sadəcə biridir.	 Gizlədəki nəhək ehram günümüze qəlb çıxmış, getdi mölcüzədən sadəcə biridir.	gizədəki nəhəng ehram günümüzə qədər gəlib çıxmış yeddi möcüzədən sadəcə biridir	The great pyramid in the secret place is just one of the hidden treasures that has gone out of the way.
"Bu adətən yanlış bir stereotip olsa da, Parisi gəzmənin ən yaxşı yolu hələ də ""bien élevé"" (yaxşı tərbiyə almış) biri kimi davranmaqdır. Bu fənd, gəzintinizi olduqca asanlaşdıracaqdır."	 Bu, adətən yalmış bir stüdyotip olsa da, Parisi gəzmənin ən yaxşı yolu hələ də bien ilə və yaxşı tərbəyə almış biri kimi davranmaktır. Bu fənd gəzintinizi olduqsa asanlaşdıracaqdır.	bu adətən yanlış bir stereotip olsa da parisi gəzmənin ən yaxşı yolu hələ də bien élevé yaxşı tərbiyə almış biri kimi davranmaqdır. bu fənd gəzintinizi olduqca asanlaşdıracaqdır	Although this is usually a loose studio, the best way to walk around Paris is to still act like a bicycle and a well-groomed person, which will make your walk easier if you're going to be a hard worker.
Orada qeyd olunur ki, əsas obyekt üçün ən effektiv yer, şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir (nümunəyə bax).	 Orada qeydi olunur ki, əsas abiyyəq tuşun ən əfyəktiv yer, şəkli şagulü və üfüq istiqamətli üç yerə böləndik hədlərin kətişmə nüqtəsindadır. Nümunəyə bax!	orada qeyd olunur ki əsas obyekt üçün ən effektiv yer şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir nümunəyə bax	It says that the most affine position of the main key is at the intersection of the three points of the horizontal and vertical axis.
"""Bununla belə, onlardan malik olduqları inkişaf səviyyəsi, məsuliyyət və bacarıqlarından daha çoxunu öz öhdələrinə götürmələri tələb edilməməlidir"" deyə əlavə etdi."	 Bununla belə onlardan malik olduqları inkişaf səviyyəsi, mənsuliyyət və bacarıqlarından daha çoxunu öz öhdəriklərinə götürmələrinə tələb edilməlidir, deyə əlavə etdi.	bununla belə onlardan malik olduqları inkişaf səviyyəsi məsuliyyət və bacarıqlarından daha çoxunu öz öhdələrinə götürmələri tələb edilməməlidir deyə əlavə etdi	However, he added, they should be required to take on more than their level of development, responsibilities and skills.
Hadisələrin baş verdiyi 11, 12, və 13-cü əsrlər Avropa tarixi dövrü, yəni Erkən Orta Əsrlər olaraq bilinir (BE 1000-1300).	 Halsilərəm başverdiyi 11, 12 və 13-ci əsirlər, Avropa tarixi dövlü, yəni erikən orta əsirlər olaraq bilindir.	hadisələrin baş verdiyi 11 12 və 13-cü əsrlər avropa tarixi dövrü yəni erkən orta əsrlər olaraq bilinir be 1000-1300	The 11th, 12th, and 13th prisoners of the Hassilmen are known as the European historical prisoners of war, or the Melting Middle Prisoners.
Orada qeyd olunur ki, əsas obyekt üçün ən effektiv yer, şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir (nümunəyə bax).	 Orada qeyd olunur ki, əsas abieq tuşun əminifiksiv yer, şəkli şaguləyi və üfüqi istqamiyyətdə üç irə bölən xətlərin kəssişmə nüqtəsindədir. Nümunəyə bax!	orada qeyd olunur ki əsas obyekt üçün ən effektiv yer şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir nümunəyə bax	It states that the main abjective key is the amnificative place, the image is the angle, and the horizontal line at the intersection of the three lines in the desired direction.
"Müstəqillik Bəyannaməsinin arxasında xəzinə xəritəsinin yazıldığını fikirləşirsinizsə, ""Milli Xəzinə"" filmini izləmisiniz."	 Müstəqirli bəyanəməsin arxasında xəzinə xərtəsin yazıldığını fikirəşirsinizsə, milli xəzinə filmini izləməlisiniz.	müstəqillik bəyannaməsinin arxasında xəzinə xəritəsinin yazıldığını fikirləşirsinizsə milli xəzinə filmini izləmisiniz	If you think the treasure map is on the back of the Declaration of Independence, you should watch the National Treasure movie.
Yəqin ki, uzaq adalarda kredit kartları qəbul edilməyəcək, amma İngiltərə və ABŞ valyutaları qəbul edilə bilər, getdiyiniz ölkədə hansı ödəniş sistemindən istifadə edildiyini əvvəldən sahibkarlarla dəqiqləşdirin.	 Bəqin ki, uzak adalarda kredit kartları qəbul edilməyəcək. Amma İngiltərə və abuş valutaları qəbul edilə bilər. Gəttiniz ölkədə hans ödəni sistemindən istifadə edildiğini, əvvəldən sabkarlarla dəyaqiləşdirin.	yəqin ki uzaq adalarda kredit kartları qəbul edilməyəcək amma i̇ngiltərə və abş valyutaları qəbul edilə bilər getdiyiniz ölkədə hansı ödəniş sistemindən istifadə edildiyini əvvəldən sahibkarlarla dəqiqləşdirin	Luckily, credit cards will not be accepted in remote islands, but you can accept British and Ashish currencies, so check with your former colleagues what payment system is used in the country you are visiting.
Bu, Alp üsulu dağ xizəyi turnirləri və ya alpinizmlə əlaqəli olsa da, ümumilikdə onları əhatə etmir, çünki alpinizm sərt qayalıqlarda olan və daha sərt xizək və qar çəkmələri tələb edən bir idman növüdür.	 Bu alp-i suludda xizəyə turnirləri və ya albinizmlə əlaqəli olsa da ümumlikdə onları əhatə etmir. Çünki albinizm sərt qayallıqlarda olan və daha sərt xizək və qarç çəkmələri tələb edən biri dimandə və özür.	bu alp üsulu dağ xizəyi turnirləri və ya alpinizmlə əlaqəli olsa da ümumilikdə onları əhatə etmir çünki alpinizm sərt qayalıqlarda olan və daha sərt xizək və qar çəkmələri tələb edən bir idman növüdür	Although this alpine water skiing is related to tournaments or albinism, it does not generally include them, because albinism is a form of hard rock skiing and a form of hard rock climbing that requires more hard skiing and cross country skiing.
Şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri Kasablanka adlandırırdı, Mərakeş sultanı, şəhəri Dar el-Beida adı ilə yenidən inşa etdi.	 Şəhərdə ticaret bazıları yaradan İspanyalı tacirlələr şəhəri Qasabalanqa adlandırdı. Merakəş sultanı şəhəri Dr. Bida adı ilə yenidən inşa etti.	şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri kasablanka adlandırırdı mərakeş sultanı şəhəri dar el-beida adı ilə yenidən inşa etdi	The Spanish merchants who created some trade in the city named the city Casabalanga.
