1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Balidə gündəlikdə olan digər məsələlərə dünyada qalan meşələrin qorunması və inkişaf etməkdə olan ölkələrin ekoloji baxımdan daha təmiz şəraitdə təkmilləşməsinə kömək edəcək texnologiyanın bölüşdürülməsi daxildir.	 Validə gündəlikdə olan digər məsəlirlərlə dünyada qalan məşələrin qorunması və inkişaf etməkdə olan ölkələrin ekoloji vaxamdan daha təmiz şəra etdə təkmirləşməsində kömək edəcək teknologiyanın bölüşdürülməsi daxildir.	Other subjects on the agenda in Bali include saving the world's remaining forests, and sharing technologies to help developing nations grow in less-polluting ways.	The governor's other agenda items include sharing technology to help protect the remaining world's crops and improve the environmentally friendly livestock of developing countries.
Peyk kosmosa roketlə göndərildi. Yer planetinin atmosferi işıq və görüntünü qismən pozduğuna görə, alimlər kosmosda teleskopdan istifadə edirlər.	 Pek kosmosa rakətlə gömdərildi. Yer planetin atmosferi, işivə görəntünük ismən pozdoğuna görə, alimlər kosmosa teleskopdan istifadə edirlər.	The satellite was sent into space by a rocket. Scientists use telescopes in space because the Earth’s atmosphere distorts some of our light and view.	It's been buried in space by a rocket. Because of the Earth's atmosphere, which is a misnomer, scientists use a space telescope.
"""Sivilizasiya"" sözü Latın dilində ""civilis"" sözündən yaranan ""sivil"" və yenə Latın dilində ""civis"" sözündən yaranan ""vətəndaş"", ""civitas"" sözündən yaranan ""şəhər"" və ya ""şəhər-dövlət"" mənalarını verir, bununla yanaşı müəyyən bir formada cəmiyyətin ölçüsünü də tərif edir."	 Sivilizasi sözü Latin dilindən Sivilis sözündən yaranan Sivil və yenən Latin dilindən Sivilis sözündən yaranan Vətəndaş Sivita sözündən yaranan şəhər və ya şəhər dövbət mənələri verir. Bununla yanaşı müəyyən bir formada cəmiyyətin ölçüsünü də tərtib edir.	The word civilization comes from the Latin civilis, meaning civil, related to the Latin civis, meaning citizen, and civitas, meaning city or city-state, and that also somehow defines the size of the society.	The word civilization, from the Latin Civili, and the modern Latin Civili, from Civili, from Civili, gives the city or town a sense of civility, but also forms the size of society in a certain way.
2002-ci ildə Qoma Nyiragongo vulkanından axan lavalarla bərbad vəziyyətə düşdü, lavalar şəhərin bir çox küçələrini, əsasən də şəhər mərkəzini təsiri altına aldı.	 2002-ci ildə Qomanyara-Gonga vukanındanıxan lavalarla bərbət vəzətə düştü. Lavalar şəhərin bir çox kişələrini əsas əndə şəhər mərkəzini təsiri altına aldı.	In 2002 Goma was destroyed by lava from the Nyiragongo volcano which buried most of the town’s streets, particularly the town centre.	In 2002, the city was devastated by lava eruptions from the Gomanyara-Gonga Vocano, which affected many of the city's men in the mainly urban center.
Havanın bölgə və mövsümdən asılı olaraq kəskin dəyişikliyinə qar çovğunları, qar, buz və toz fırtınaları daxildir.	 Havanın bölge və məqsunun asılı olaraq kəskin dəşkilini yine qar çovgunlara, qar, buz və toz fırtınalara dağıldır.	Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.	Depending on the region and the weather, the sharp dew spreads back into snowflakes, snow, ice and dust storms.
Söhbət vəhşi təbiətdən gedirsə, Madaqaskar şübhəsiz ki, ən böyük və tək başına bir qitə kimidir.	 Sövbət və əhşi təbbiyyətdən gedirsə, Madagaskar şüphəsi ki, ən böyük və təq başına bir gitək kimidir?	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	If it is a matter of discourse and cruelty, is Madagascar doubtless the greatest and most likely to be a goat?
Müstəqillik uğrunda mübarizə zamanı Mau hərəkatının şəhərdə təşkil etdiyi dinc toplaşma ali rütbəli rəhbər III Tupua Tamasese Lealofinin öldürülməsi ilə nəticələndi.	 Müstəqirliyi uğrunda mübarizə zəmanıq Mao hər həriyatını şəhərdə təşkil etdiyi deyici toplaşma alir rütbəl rəhbər üçüncü tüphua təmasiyyə səri lafı onayını öldürəməsilən ətçələndir.	During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.	The struggle for independence was a time when Mao organized every movement in the city to protest the rallying of the ruling class leader of the third tuphua purification line.
İnsanlar, evə qayıdan səyyahların səbr və anlayışa ehtiyacları olduğunu təxmin etməyə bilərlər.	 İnsanlar evə qaydan səyyəhlərin səbir və mulaşı ehtiyazları olduğunu təxmin etməyə bilərlər.	People may not anticipate that patience and understanding are also necessary for travellers returning home.	People can't imagine that regular house calls need patience and pleasure.
Filippinli fotoqraflar kimi uşaqlar və yaşlılar da daxil, 6 əsr sərbəst buraxıldı.	 Flippinli foto-ruq ulaflar kimi uşaqlar və yaşlılar da daqı altı əsir sərbəz bırakıldı.	Six hostages, including the children and elderly, were released early, as were the Filipino photographers.	Like the Filipino photo-ruck slaves, children and elderly were released.
Ənənəvi olaraq donanmaların işi ölkənizin öz xalqının və mallarının daşınması qabiliyyətini qorumaqla bərabər, eyni zamanda düşmənin öz adamlarını və mallarını daşımasına müdaxilə etməkdən ibarət olub.	 Enənəvi olaraq, donanmalaran işə ölkənizin öz xalqını və mallarının daşınması qabiliyyətini qormaqla bərabər, eyni zamanda düşmən öz adamlarını və mallarını daşınmasına müdaxil etməkdən ibarət olub.	The job of navies has traditionally been to ensure that your country maintains the ability to move your people and goods, while at the same time, interfering with your enemy's ability to move his people and goods.	Traditionally, naval work consisted of protecting the country's ability to transport its own people and goods, while also interfering with the enemy's transportation of its own men and goods.
Əllərinizin nəm olması xarici qatlara təsir göstərəcək, bu isə əlinizdə qıdıqlanma hissi yarada və bir növ qabıq əmələ gətirə bilər.	 Ellərinizin nəm olması xarici qatılara təsir göstərəcək, bu isə elinizdə qıdıqlanma hissi yerada və bir nür qabıq əmələ gətirə bilər.	The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.	The moisture in your hands will affect the outer layers, which can cause the feeling of stiffness in your hand to settle and form a luminous shell.
Yaponiyanın nüvə agentliyi zavodda radioaktiv sezium və yod aşkarlandığı barədə məlumat yaydı.	 Japonya növə agitləyən, sabotda radyaktiv seiziyum və yol aşqarladığı barədə məlumat yait.	According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.	Japan has reported exposure to radioactive sediment and pathway during the sabotage.
Mərasimdə, Lakka Sinqh, Raju Xandelvalın müşayiəti ilə çhapan bhoq bhajandanı ifa etdi.	 Mərasimdə Laka Singh Raju Qandəlvalın müşahiyyəti ilə çəpən box hajandanı ifayətdir.	Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.	The ceremony was attended by Laka Singh Raju Gandalf, who was a boxer.
ABŞ Prezidenti Donald Trump mətbuat katibi vasitəsi ilə bazar günü gec saatlarda verdiyi bəyanatda bildirdi ki, ABŞ əsgərləri Suriyanı tərk edəcək.	 Abış prezidentı Donald Trump mətpat kətibə vasitəsi ilə bazar günüki saatlardə veridək bəyanatda bildirdi ki, Abış əskəlləri Suriyanı tərk edəcək.	Late on Sunday, the United States President Donald Trump, in a statement delivered via the press secretary, announced US troops would be leaving Syria.	Former President Donald Trump announced in a press release on Sunday that the remaining members of the Abbasid group would leave Syria.
Sualtı topologiyasını nəzərə alsaq, geri axın nisbətən daha dərin bir neçə nöqtədə cəmləşərək, buradan sürətli axıntı ilə dərin suya qarışır.	 Sualtı tapologiyasının nəzər alsa, qəri ahın isbətən daha dərin bir nəcə nöklədə cəmləşərik, buradın sürətlə ahın deyilə dərim suya qaraşır.	Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.	And if you look at the underwater topology, the skin is usually concentrated in a much deeper niche, where the skin is rapidly moving into the water.
Katalon dili Metroda müntəzəm olaraq verilən elanların əsas dilidir, lakin avtomatlaşdırılmış sistem planlaşdırılmamış problemlər barədə elanları fərqli dillərdə, o cümlədən İspan, İngilis, Fransız, Ərəb və Yapon dillərində verir.	 Katalon dilin metroda müntəzə mulara verilən elalları nəsastilədir. Lakin afta mətlaşdırılmış sistem, fanlaşdırılmamış problemlər barədə, elalları, fəylə dillərdə, o cümlədən İspan, İngiliz, Fransız, ərəv və yapın dillərində verir.	Regular announcements in the Metro are made only in Catalan, but unplanned disruptions are announced by an automated system in a wide variety of languages including Spanish, English, French, Arabic and Japanese.	The Catalan language is regularly transmitted in the subway, but the weekly system gives the messages about unspoken problems in the dialects, including Spanish, English, French, Arabic and Yapan.
Ən rahat əldə olunan bitki resursları yarpaqlardan və paxlakimilərdən alınan zülal ola bilər, amma bunlar bişirilmədiyi təqdirdə bizim kimi primatlar üçün də çətin həzm edilə bilən qidalardır.	 En rahat əldə olunan bilgir resursları, yəpaqlardan və pahla kimilərdən alınan zülal olabilər, amma bunlar birşirilmədiyi təklədə də bizim kimi primatlar üçün də çətin həzm edilə bilən qidalardır.	The most readily accessible plant resources would have been the proteins accessible in leaves and legumes, but these are hard for primates like us to digest unless they are cooked.	The most easily available nutrient resources may be starch from the leaves and the spines, but these are foods that are difficult to digest for primates like us, even if they don't combine.
"Bir gecədə ""Dunlap broadsides"" kimi tanınan sənədin 150-200 ədəd nüsxəsi çıxarıldı."	 Bir gecədə Dunla Broad Sites kemitanından sahədə 150-200 ədət nüsqasə çıqarıldı.	"Through the night between 150 and 200 copies were made, now known as ""Dunlap broadsides""."	In one night, 150 to 200 copies of the spice were produced on the premises from Dunla Broad Sites.
802.11a, 802.11b və 802.11g ilə geri istiqamətdə uyğunlaşmanın təmin olunması üçün baza stansiyasında ikili radioların olması şərtdir.	 802.11a, 802.11b və 802.11c ilə gerisi qəlmət doyqunlaşmanın təmin olunması üçün, bazı hastansiyasında iki liradiyoların olması şərtdir.	This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.	In order to ensure the rear thermal saturation with 802.11a, 802.11b and 802.11c, some hospitals require two liveries.
